Wall time,Step,Value
1586948550.683363,1541,88.5632553100586
1586948552.60133,1542,90.17852783203125
1586948560.228556,1546,94.22880554199219
1586948564.163113,1548,92.44102478027344
1586948566.228964,1549,92.57095336914062
1586948572.71542,1551,88.1334457397461
1586948577.619508,1552,89.67476654052734
1586948583.330114,1554,84.87200927734375
1586948585.621237,1555,91.21844482421875
1586948598.07202,1561,94.56977844238281
1586948599.996218,1562,85.069580078125
1586948601.95859,1563,88.43842315673828
1586948611.433613,1568,93.3575668334961
1586948613.323433,1569,89.52542877197266
1586948630.825798,1578,84.91175079345703
1586948632.922191,1579,84.53035736083984
1586948639.289858,1582,88.30388641357422
1586948641.201734,1583,86.4718017578125
1586948643.082089,1584,92.87145233154297
1586948646.81126,1586,88.94825744628906
1586948650.515167,1588,86.93293762207031
1586948654.317672,1590,88.25262451171875
1586948660.226455,1593,88.89158630371094
1586948662.449165,1594,91.22029876708984
1586948667.180263,1596,85.68524169921875
1586948669.050531,1597,87.93816375732422
1586948673.18917,1599,88.1004867553711
1586948677.087126,1601,88.08409881591797
1586948679.122238,1602,89.00120544433594
1586948683.16365,1604,89.94314575195312
1586948685.015132,1605,85.7259292602539
1586948693.065474,1609,91.79442596435547
1586948695.069307,1610,94.34490966796875
1586948698.796358,1612,84.21348571777344
1586948702.690251,1613,87.58177947998047
1586948705.51218,1614,87.43840026855469
1586948707.99661,1615,87.66397857666016
1586948715.071038,1617,87.93546295166016
1586948717.378995,1618,88.78778076171875
1586948721.989488,1619,90.05961608886719
1586948724.501069,1620,86.1144027709961
1586948735.367902,1624,90.12910461425781
1586948740.044292,1626,93.43862915039062
1586948742.563976,1627,91.1341552734375
1586948744.758735,1628,89.28288269042969
1586948751.028049,1630,87.47113037109375
1586948755.631132,1632,88.70736694335938
1586948760.36733,1634,85.52147674560547
1586948765.184865,1636,88.52362060546875
1586948767.522139,1637,86.27923583984375
1586948769.840045,1638,87.8481674194336
1586948774.528655,1640,88.03377532958984
1586948777.007117,1641,87.136474609375
1586948779.271546,1642,86.35899353027344
1586948781.396756,1643,90.34427642822266
1586948783.413546,1644,88.58029174804688
1586948785.565768,1645,88.13471221923828
1586948790.120463,1647,86.70294952392578
1586948792.601805,1648,88.95960235595703
1586948799.413443,1651,90.58975982666016
1586948801.440844,1652,86.88326263427734
1586948806.176342,1654,85.95352935791016
1586948808.429821,1655,91.54063415527344
1586948816.225049,1658,84.85916900634766
1586948818.488902,1659,89.19691467285156
1586948820.629504,1660,84.82759857177734
1586948822.770544,1661,87.60035705566406
1586948825.105465,1662,85.2463607788086
1586948829.551539,1664,87.71824645996094
1586948838.151055,1668,87.4427261352539
1586948842.191393,1670,85.23439025878906
1586948844.176568,1671,84.40945434570312
1586948846.20967,1672,89.05402374267578
1586948852.583834,1675,88.34934997558594
1586948854.661972,1676,86.92420959472656
1586948860.721134,1678,87.58970642089844
1586948869.762293,1682,87.97071075439453
1586948872.666332,1683,89.29544830322266
1586948875.144001,1684,88.86820220947266
1586948877.521222,1685,85.83219909667969
1586948882.088173,1687,86.64513397216797
1586948890.841022,1691,87.361083984375
1586948893.320209,1692,83.64491271972656
1586948897.87226,1694,88.3509521484375
1586948900.014868,1695,84.75470733642578
1586948902.204388,1696,87.64315032958984
1586948904.297087,1697,81.82599639892578
1586948908.415864,1699,87.94412994384766
1586948914.209969,1702,90.02262878417969
1586948916.108567,1703,84.74103546142578
1586948918.05981,1704,84.97116088867188
1586948920.109446,1705,85.7868423461914
1586948922.001754,1706,83.57781982421875
1586948927.970921,1709,82.61751556396484
1586948929.926098,1710,82.60889434814453
1586948937.733913,1714,85.26280212402344
1586948939.636201,1715,85.17700958251953
1586948943.474334,1717,91.3327865600586
1586948945.411384,1718,85.93025207519531
1586948947.45235,1719,86.88346099853516
1586948955.644351,1723,86.9645004272461
1586948962.354105,1726,85.8923568725586
1586948966.318466,1728,84.03545379638672
1586948972.421967,1731,86.8510971069336
1586948976.032633,1732,90.83745574951172
1586948978.306328,1733,92.9826431274414
1586948980.52495,1734,84.82501983642578
1586948982.792135,1735,86.41180419921875
1586948987.089701,1737,88.53634643554688
1586948989.234982,1738,85.47698974609375
1586948991.236599,1739,87.35940551757812
1586948997.454443,1742,89.42597961425781
1586948999.39823,1743,83.59767150878906
1586949003.486388,1745,85.30535888671875
1586949005.561111,1746,88.63103485107422
1586949007.605107,1747,84.24468994140625
1586949013.425262,1750,87.90460205078125
1586949019.957667,1752,89.81315612792969
1586949022.689927,1753,91.24333953857422
1586949024.975668,1754,85.96110534667969
1586949027.110415,1755,78.49535369873047
1586949041.272245,1762,91.40907287597656
1586949043.554163,1763,86.2657699584961
1586949050.426924,1766,87.63102722167969
1586949063.238487,1771,87.2053451538086
1586949071.825037,1775,99.07794189453125
1586949075.677951,1777,84.40401458740234
1586949079.737391,1779,85.41703033447266
1586949083.590215,1781,83.3746566772461
1586949085.554031,1782,80.9299545288086
1586949087.500855,1783,88.7839584350586
1586949089.503731,1784,85.72001647949219
1586949097.55373,1788,86.9489517211914
1586949099.637572,1789,83.8197250366211
1586949102.097428,1790,82.79383850097656
1586949106.862869,1792,87.08646392822266
1586949108.962275,1793,85.2995376586914
1586949111.050097,1794,82.12777709960938
1586949119.746605,1798,82.85926055908203
1586949124.357128,1800,83.89903259277344
1586949128.907561,1802,91.02335357666016
1586949132.953433,1804,86.34593963623047
1586949135.006073,1805,84.05503845214844
1586949139.700679,1807,85.9289321899414
1586949149.055705,1811,88.72613525390625
1586949153.371654,1813,85.930419921875
1586949155.515668,1814,83.8208236694336
1586949161.687907,1817,81.2039566040039
1586949167.771417,1820,85.3585205078125
1586949175.931421,1824,83.84864807128906
1586949180.095373,1826,83.83748626708984
1586949182.111785,1827,84.49862670898438
1586949188.452637,1830,82.66839599609375
1586949197.177038,1834,82.34458923339844
1586949199.561045,1835,88.04586029052734
1586949201.673805,1836,83.12759399414062
1586949203.722978,1837,83.82890319824219
1586949210.017882,1840,83.80765533447266
1586949212.622022,1841,86.0149917602539
1586949214.94521,1842,81.03679656982422
1586949219.133439,1844,85.3317642211914
1586949221.215421,1845,83.35307312011719
1586949223.268104,1846,85.7126235961914
1586949227.588199,1848,85.03060913085938
1586949229.718638,1849,85.1531753540039
1586949238.053237,1852,85.11254119873047
1586949240.589243,1853,80.27490997314453
1586949245.195862,1855,85.38834381103516
1586949249.453008,1857,82.685791015625
1586949251.469085,1858,85.24940490722656
1586949253.506589,1859,84.44499969482422
1586949268.745035,1866,82.68580627441406
1586949270.804805,1867,82.21192169189453
1586949272.916,1868,81.4209976196289
1586949275.071223,1869,78.24353790283203
1586949287.728337,1875,79.0075912475586
1586949289.787893,1876,87.62712860107422
1586949291.864736,1877,83.33243560791016
1586949293.979998,1878,83.81566619873047
1586949296.291211,1879,84.61233520507812
1586949302.255079,1881,85.28083801269531
1586949311.390775,1884,84.18704986572266
1586949318.143618,1887,89.9631118774414
1586949327.382782,1891,88.27439880371094
1586949329.494815,1892,83.00245666503906
1586949331.609874,1893,86.01358032226562
1586949333.890384,1894,84.01480865478516
1586949335.943954,1895,81.54972076416016
1586949340.102865,1897,83.31671142578125
1586949342.185537,1898,81.3419418334961
1586949350.723944,1902,82.75714874267578
1586949357.110223,1905,82.2575912475586
1586949359.190765,1906,84.60136413574219
1586949365.432868,1909,84.02986907958984
1586949367.644459,1910,83.37181091308594
1586949369.75583,1911,82.41954040527344
1586949371.794737,1912,85.27177429199219
1586949373.819608,1913,86.49513244628906
1586949378.16214,1915,82.2249526977539
1586949380.58438,1916,87.01083374023438
1586949382.668581,1917,82.40971374511719
1586949384.750384,1918,82.31987762451172
1586949386.89665,1919,81.02302551269531
1586949396.730896,1923,84.88922119140625
1586949399.002285,1924,87.4851303100586
1586949401.248266,1925,83.51298522949219
1586949408.346245,1928,83.27863311767578
1586949414.307066,1930,79.91973876953125
1586949416.548617,1931,84.10685729980469
1586949418.474523,1932,86.20785522460938
1586949422.313578,1934,77.25944519042969
1586949424.247139,1935,86.41319274902344
1586949426.179078,1936,82.07727813720703
1586949430.030646,1938,83.97010803222656
1586949432.005632,1939,81.5843276977539
1586949437.781176,1942,81.04927062988281
1586949441.924287,1944,82.07078552246094
1586949445.846787,1946,82.43851470947266
1586949447.787155,1947,82.7635498046875
1586949451.701219,1949,82.88179779052734
1586949457.571014,1952,83.95069885253906
1586949461.400464,1954,83.90133666992188
1586949463.344019,1955,81.81719207763672
1586949465.448934,1956,80.93344116210938
1586949469.34412,1958,81.5461654663086
1586949473.160055,1960,81.66397094726562
1586949475.118441,1961,81.07759094238281
1586949477.142779,1962,78.905029296875
1586949486.053041,1966,83.36002349853516
1586949488.115618,1967,84.2715835571289
1586949492.277984,1969,80.818603515625
1586949496.395574,1971,81.08694458007812
1586949506.886277,1976,84.50177001953125
1586949515.053207,1980,78.474609375
1586949517.118573,1981,85.41582489013672
1586949519.234609,1982,80.4753646850586
1586949521.300109,1983,81.97945404052734
1586949547.272721,1995,78.78384399414062
1586949551.468255,1997,85.74701690673828
1586949556.485424,1999,84.63080596923828
